Order,Show Bag,Location,Item,Price,Choose One in Show Bag
740,DB Girl Cosmetics Beauty Bag,Stand C2 in Showbag Pavilion,Designer Brands Quick Colour Nail Polish - Electric Pink,$7.99,
741,DB Girl Cosmetics Beauty Bag,Stand C2 in Showbag Pavilion,2 × Designer Brands Balm Ball,$9.98,
742,DB Girl Cosmetics Beauty Bag,Stand C2 in Showbag Pavilion,Designer Brands Quick Treatment,$7.99,
743,DB Girl Cosmetics Beauty Bag,Stand C2 in Showbag Pavilion,www.dbcosmetics.com.au $10 Gift Voucher,$10.00,
744,DOLLY x ROXY Showbag,Stand A3 in Showbag Pavilion,Roxy Love Letter Tote,$30.00,
745,DOLLY x ROXY Showbag,Stand A3 in Showbag Pavilion,Roxy Love Letter Cosmetics Bag,$30.00,
746,DOLLY x ROXY Showbag,Stand A3 in Showbag Pavilion,Roxy Love Letter Passport Cover,$20.00,
747,DOLLY x ROXY Showbag,Stand A3 in Showbag Pavilion,Roxy Squad + Dolly Sticker Set,$5.00,
748,DOLLY x ROXY Showbag,Stand A3 in Showbag Pavilion,Dolly Poster Book,$7.99,
749,DOLLY x ROXY Showbag,Stand A3 in Showbag Pavilion,Dolly Collective Voucher Book (Sponsored by Showpo),$165.00,
750,DOLLY x ROXY Showbag,Stand A3 in Showbag Pavilion,250ml Cocobella Straight Up Coconut Water,$2.00,
751,DOLLY x ROXY Showbag,Stand A3 in Showbag Pavilion,Bondi Sands Light Medium Tanning Lotion,$19.95,
752,DOLLY x ROXY Showbag,Stand A3 in Showbag Pavilion,Abeauty Teens Body Wash + Moisturiser Pack,$34.95,
753,DOLLY x ROXY Showbag,Stand A3 in Showbag Pavilion,Lady Jayne Thick Snagless Elastics (10 Pack),$6.98,
754,DOLLY x ROXY Showbag,Stand A3 in Showbag Pavilion,14ml Neutrogena Oil-Free Acne Wash,$1.11,
755,DOLLY x ROXY Showbag,Stand A3 in Showbag Pavilion,Palmer's Cocoa Butter Lotion Sachet,$1.00,
756,DOLLY x ROXY Showbag,Stand A3 in Showbag Pavilion,U by Kotex Regular Ultrathins,$5.50,
757,DOLLY x ROXY Showbag,Stand A3 in Showbag Pavilion,170g The Chia Co. Apple Spice Chia Pods,$3.00,
758,DOLLY x ROXY Showbag,Stand A3 in Showbag Pavilion,Hallmark Studio Range card,$6.95,
759,DOLLY x ROXY Showbag,Stand A3 in Showbag Pavilion,Mentos Pure Fresh Gum (Mint),$1.00,
760,DOLLY x ROXY Showbag,Stand A3 in Showbag Pavilion,Mentos Choco Caramel,$1.00,
761,DOLLY x ROXY Showbag,Stand A3 in Showbag Pavilion,Hello Fresh $35 Gift Card,$35.00,
762,Darrell Lea Liquorice Bag,Stand B3 in Showbag Pavilion,2 × 300g Soft Eating Liquorice,$8.00,
763,Darrell Lea Liquorice Bag,Stand B3 in Showbag Pavilion,200g Liqorice Bullets chocolate coated,$4.00,
764,Darrell Lea Liquorice Bag,Stand B3 in Showbag Pavilion,300g Twists Liquorice black,$4.00,
765,Darrell Lea Liquorice Bag,Stand B3 in Showbag Pavilion,210g Liquorice All Sorts,$4.00,
766,Darrell Lea Liquorice Bag,Stand B3 in Showbag Pavilion,200g Liquorice Bites Original Dark Chocolate,$4.00,
767,Darrell Lea Pig Out Bag,Stand B3 in Showbag Pavilion,145g Rocklea Road Milk Chocolate,$5.50,
768,Darrell Lea Pig Out Bag,Stand B3 in Showbag Pavilion,200g bb's Chocolate Orange Balls,$4.00,
769,Darrell Lea Pig Out Bag,Stand B3 in Showbag Pavilion,165g Caramel Snows,$4.00,
770,Darrell Lea Pig Out Bag,Stand B3 in Showbag Pavilion,300g Soft Eating Liquorice Original,$4.00,
771,Darrell Lea Pig Out Bag,Stand B3 in Showbag Pavilion,125g Peanut Brittle,$4.00,
772,Darrell Lea Pig Out Bag,Stand B3 in Showbag Pavilion,60g Choc-Lea-Bloc 100s & 1000s,$3.00,
773,Darrell Lea Rocklea Road Bag,Stand B3 in Showbag Pavilion,2 × 145g Rocklea Road Milk Chocolate,$10.00,
774,Darrell Lea Rocklea Road Bag,Stand B3 in Showbag Pavilion,145g Honeycomb Milk Chocolate Rocklea Road,$5.00,
775,Darrell Lea Rocklea Road Bag,Stand B3 in Showbag Pavilion,145g Rocklea Road Dark Chocolate Cherry,$5.00,
776,Darrell Lea Rocklea Road Bag,Stand B3 in Showbag Pavilion,60g Choc-Lea-Bloc Salted Caramel Milk Chocolate,$3.00,
777,Darrell Lea Rocklea Road Bag,Stand B3 in Showbag Pavilion,60g Choc-Lea-Bloc Rocklea Road,$3.00,
778,Deadpool,Stand B6 in Showbag Pavilion,Deadpool cap,$14.95,
779,Deadpool,Stand B6 in Showbag Pavilion,Deadpool t-shirt,$19.95,
780,Deadpool,Stand B6 in Showbag Pavilion,600ml Deadpool tumbler,$4.95,
781,Deadpool,Stand B6 in Showbag Pavilion,Deadpool lenticular poster,$9.95,
782,Deadpool,Stand B6 in Showbag Pavilion,Deadpool PVC rubber key ring,$5.95,
783,Deadpool,Stand B6 in Showbag Pavilion,Deadpool playing cards,$9.95,
784,Despicable Me 3 Bag,"Stand A5, B2 in Showbag Pavilion",Despicable Me 3 Backpack,$19.95,
785,Despicable Me 3 Bag,"Stand A5, B2 in Showbag Pavilion",Despicable Me 3 Bubble Gun,$9.95,
786,Despicable Me 3 Bag,"Stand A5, B2 in Showbag Pavilion",Despicable Me 3 Eva Ball,$5.95,
787,Despicable Me 3 Bag,"Stand A5, B2 in Showbag Pavilion",Despicable Me Board Game,$9.95,
788,Despicable Me 3 Bag,"Stand A5, B2 in Showbag Pavilion",Despicable Me 3 Sticker Book,$2.95,
789,Despicable Me 3 Bag,"Stand A5, B2 in Showbag Pavilion","Optional, choose from one of:",,
790,Despicable Me 3 Bag,"Stand A5, B2 in Showbag Pavilion",Minions Soft Toy,$9.95,YES
791,Despicable Me Beach Towel,Stand B6 in Showbag Pavilion,"5"" Plush Bag Clip",$12.95,
792,Despicable Me Beach Towel,Stand B6 in Showbag Pavilion,Despicable Me Cap,$14.95,
793,Despicable Me Beach Towel,Stand B6 in Showbag Pavilion,Despicable Me Lenticular Poster/Placemat,$9.95,
794,Despicable Me Beach Towel,Stand B6 in Showbag Pavilion,600ml Despicable Me Lenticular Tumbler,$4.95,
795,Despicable Me Beach Towel,Stand B6 in Showbag Pavilion,Despicable Me Beach Towel,$29.95,
796,Despicable Me Beach Towel,Stand B6 in Showbag Pavilion,Despicable Me Playing Cards,$9.95,
797,Dinosaur Rules,Stand A1 in Showbag Pavilion,large dinosaur figurine,$19.95,
798,Dinosaur Rules,Stand A1 in Showbag Pavilion,dinosaur hat,$9.95,
799,Dinosaur Rules,Stand A1 in Showbag Pavilion,dinosaurs and dinosaur egg,$9.95,
800,Dinosaur Rules,Stand A1 in Showbag Pavilion,dinosaur digital watch,$14.95,
801,Dinosaur Rules,Stand A1 in Showbag Pavilion,transforming dinosaur,$15.95,
802,Dinosaur Rules,Stand A1 in Showbag Pavilion,packet of mixed dinosaurs,$9.95,
803,Dinosaur Rules,Stand A1 in Showbag Pavilion,amusement ride voucher (available while stocks last),$10.00,
804,Discovery Kids,"Stand T1, T2, B5, C1, A4, A2 in Showbag Pavilion",Discovery Kids Non Woven Bag,$3.95,
805,Discovery Kids,"Stand T1, T2, B5, C1, A4, A2 in Showbag Pavilion",Discovery Kids IQ Puzzle,$4.95,
806,Discovery Kids,"Stand T1, T2, B5, C1, A4, A2 in Showbag Pavilion",Discovery Kids Space Explorer Building Blocks,$11.90,
807,Discovery Kids,"Stand T1, T2, B5, C1, A4, A2 in Showbag Pavilion",Discovery Kids Glow in the Dark Stickers,$4.95,
808,Discovery Kids,"Stand T1, T2, B5, C1, A4, A2 in Showbag Pavilion",Discovery Kids Plasma Ball,$19.95,
809,Discovery Kids,"Stand T1, T2, B5, C1, A4, A2 in Showbag Pavilion",Discovery Kids Pin Art,$6.95,
810,Discovery Kids,"Stand T1, T2, B5, C1, A4, A2 in Showbag Pavilion",Discovery Kids Grass Man,$9.95,
811,Disney Princess Bag,"Stand A5, B4 in Showbag Pavilion",decorate yourself backpack with fabric patches,$19.95,
812,Disney Princess Bag,"Stand A5, B4 in Showbag Pavilion",princess skipping rope,$5.95,
813,Disney Princess Bag,"Stand A5, B4 in Showbag Pavilion",princess lip gloss and necklace set,$5.95,
814,Disney Princess Bag,"Stand A5, B4 in Showbag Pavilion",princess projector torch,$5.95,
815,Disney Princess Bag,"Stand A5, B4 in Showbag Pavilion","Optional, choose from one of:",,
816,Disney Princess Bag,"Stand A5, B4 in Showbag Pavilion",princess cutie pops soft toys,$9.95,YES
817,Doctor Who,"Stand A2, A4, C1, B5, T2, T1 in Showbag Pavilion",Doctor Who backpack,$24.95,
818,Doctor Who,"Stand A2, A4, C1, B5, T2, T1 in Showbag Pavilion",Doctor Who non woven tote,$6.95,
819,Doctor Who,"Stand A2, A4, C1, B5, T2, T1 in Showbag Pavilion",Doctor Who Cap,$12.95,
820,Doctor Who,"Stand A2, A4, C1, B5, T2, T1 in Showbag Pavilion",Doctor Who Reading Light,$4.95,
821,Doctor Who,"Stand A2, A4, C1, B5, T2, T1 in Showbag Pavilion",Doctor Who Travel Mug,$9.95,
822,Doctor Who,"Stand A2, A4, C1, B5, T2, T1 in Showbag Pavilion",Dr Who Stationery Set,$4.95,
823,Dora The Explorer,"Stand A2, A4, B5, C1, TS 1, T2 in Showbag Pavilion",Dora Backpack,$19.95,
824,Dora The Explorer,"Stand A2, A4, B5, C1, TS 1, T2 in Showbag Pavilion",Dora Non Woven Bag,$3.95,
825,Dora The Explorer,"Stand A2, A4, B5, C1, TS 1, T2 in Showbag Pavilion",Dora Ball,$4.95,
826,Dora The Explorer,"Stand A2, A4, B5, C1, TS 1, T2 in Showbag Pavilion",Dora Headband,$3.95,
827,Dora The Explorer,"Stand A2, A4, B5, C1, TS 1, T2 in Showbag Pavilion",Dora Handbag,$9.95,
828,Dora The Explorer,"Stand A2, A4, B5, C1, TS 1, T2 in Showbag Pavilion",Dora Skirt,$9.95,
829,Dora The Explorer,"Stand A2, A4, B5, C1, TS 1, T2 in Showbag Pavilion",Dora Sunglasses,$7.95,
830,Dora The Explorer,"Stand A2, A4, B5, C1, TS 1, T2 in Showbag Pavilion",Dora Stamp Set,$4.95,
831,Dora The Explorer,"Stand A2, A4, B5, C1, TS 1, T2 in Showbag Pavilion",Dora Drink Bottle,$4.95,
832,Dora The Explorer,"Stand A2, A4, B5, C1, TS 1, T2 in Showbag Pavilion",Dora Lunch Box,$7.95,
833,Dora The Explorer,"Stand A2, A4, B5, C1, TS 1, T2 in Showbag Pavilion",Dora Inflatable Star Wand,$4.95,
834,Double Dip,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",3 × Double Dip Orange Cherry,$1.50,
835,Double Dip,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",3 × Snap & Crackle 60's,$1.35,
836,Double Dip,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Giant Love Heart Rolls,$0.75,
837,Double Dip,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Giant Fizzers,$0.85,
838,Double Dip,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",2 × Kids Double Lollies,$0.50,
839,Dr Seuss,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Dr Seuss Top Hat,$12.95,
840,Dr Seuss,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Dr Seuss Non Woven Bag,$3.95,
841,Dr Seuss,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Dr Seuss Plate Set,$9.95,
842,Dr Seuss,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Dr Seuss Library Bag,$4.95,
843,Dr Seuss,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Dr Seuss Quote Cards,$2.95,
844,Dr Seuss,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Dr Seuss T-Shirt Transfers,$4.95,
845,Dr Seuss,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Dr Seuss Wooden Puzzle,$9.95,
846,Dr Seuss,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Dr Seuss Green Eggs and Ham Book,$9.99,
847,Dr Seuss,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Dr Seuss Cat in the Hat Book,$9.99,
848,Dr Seuss,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Dr Seuss Sticker Book,$3.95,
849,Dynamite Bubble Gum,Stand A1 in Showbag Pavilion,giant sour filled bubblegum stick,$3.00,
850,Dynamite Bubble Gum,Stand A1 in Showbag Pavilion,35g Hubba Bubba Outrageous Original,$0.90,
851,Dynamite Bubble Gum,Stand A1 in Showbag Pavilion,35g Hubba Bubba Seriously Strawberry,$0.90,
852,Dynamite Bubble Gum,Stand A1 in Showbag Pavilion,35g Hubba Bubba Groovy Grape,$0.90,
853,Dynamite Bubble Gum,Stand A1 in Showbag Pavilion,bubblegum bucket,$2.95,
854,Dynamite Bubble Gum,Stand A1 in Showbag Pavilion,3 × Ka-Bluey Bubble Gum bars,$0.30,
855,Dynamite Bubble Gum,Stand A1 in Showbag Pavilion,3 × TNT Tutti Fruity Bubble Gum bars,$0.30,
856,Dynamite Bubble Gum,Stand A1 in Showbag Pavilion,20 × Rager Sour-Filled Gumballs,$2.00,
857,Dynamite Bubble Gum,Stand A1 in Showbag Pavilion,30 × Bub-O-Gum bubblegum,$3.00,
858,Dynamite Bubble Gum,Stand A1 in Showbag Pavilion,Icy Bone Bubblegum Ice Pop,$0.90,
859,Dynamite Bubble Gum,Stand A1 in Showbag Pavilion,amusement ride voucher (available while stocks last),$10.00,
860,ELLE Showbag,Stand A3 in Showbag Pavilion,Elle Metallic Tote Bag (Choose Colour),$30.00,
861,ELLE Showbag,Stand A3 in Showbag Pavilion,Elle Sunglasses (Choose Style) or The Emporium Watch,$30.00,
862,ELLE Showbag,Stand A3 in Showbag Pavilion,Elle Magazine (Current Issue),$8.50,
863,ELLE Showbag,Stand A3 in Showbag Pavilion,Harpers Bazaar (Current Issue),$8.95,
864,ELLE Showbag,Stand A3 in Showbag Pavilion,Cosmopolitan (Current Issue),$7.95,
865,ELLE Showbag,Stand A3 in Showbag Pavilion,The Elle Collective Voucher Book (Sponsored by Coast to Coast Skincare),$361.50,
866,ELLE Showbag,Stand A3 in Showbag Pavilion,200ml Batiste Dry Shampoo Neon,$9.95,
867,ELLE Showbag,Stand A3 in Showbag Pavilion,Revlon Sinful Colours Nail Polish,$4.95,
868,ELLE Showbag,Stand A3 in Showbag Pavilion,10g Crabtree + Evelyn Ultra-Moisturising Hand Therapy,$6.00,
869,ELLE Showbag,Stand A3 in Showbag Pavilion,Carefree Ultrathins (Regular),$1.00,
870,ELLE Showbag,Stand A3 in Showbag Pavilion,Ocean Spray Craisins,$1.79,
871,ELLE Showbag,Stand A3 in Showbag Pavilion,330ml H2Coco Cocochoc,$2.85,
872,ELLE Showbag,Stand A3 in Showbag Pavilion,20g Tyrrell's Lightly Salted,$1.00,
873,ELLE Showbag,Stand A3 in Showbag Pavilion,155g Hart + Soul Pho Noodle Bowl,$4.00,
874,ELLE Showbag,Stand A3 in Showbag Pavilion,27g Special K Protein Bliss Bites,$2.99,
875,ELLE Showbag,Stand A3 in Showbag Pavilion,750ml Frantelle Spring Water (with Hint of Berry Essence),$1.50,
876,ELLE Showbag,Stand A3 in Showbag Pavilion,170g The Chia Co. Apple Spice Chia Pods,$3.00,
877,ELLE Showbag,Stand A3 in Showbag Pavilion,15g Abe's Bagel Crisps,$1.00,
878,ELLE Showbag,Stand A3 in Showbag Pavilion,Berocca Performance (Single Tablet),$1.00,
879,ELLE Showbag,Stand A3 in Showbag Pavilion,Clorox Magic Eraser,$1.00,
880,ELLE Showbag,Stand A3 in Showbag Pavilion,Robert Timms Coffee Bag (2 Pack),$1.00,
881,ELLE Showbag,Stand A3 in Showbag Pavilion,Mentos Pure Fresh Gum (Mint),$1.00,
882,ELLE Showbag,Stand A3 in Showbag Pavilion,Mentos Choco Caramel,$1.00,
883,ELLE Showbag,Stand A3 in Showbag Pavilion,Tetley Teabag (Cinnamon/Orange),$0.00,
884,ELLE Showbag,Stand A3 in Showbag Pavilion,Tetley Teabag (Passionfruit),$0.00,
885,ELLE Showbag,Stand A3 in Showbag Pavilion,Studio Star Photography Voucher,$50.00,
886,ELLE Showbag,Stand A3 in Showbag Pavilion,Hoop Sparx Voucher,$10.00,
887,ELLE Showbag,Stand A3 in Showbag Pavilion,Hello Fresh Voucher,$35.00,
888,Emma Bag,"Stand A5, B2 in Showbag Pavilion",Emma bow bag,$15.95,
889,Emma Bag,"Stand A5, B2 in Showbag Pavilion",Emma hat with pigtails,$9.95,
890,Emma Bag,"Stand A5, B2 in Showbag Pavilion",Emma colour discovery pad,$5.95,
891,Emma Bag,"Stand A5, B2 in Showbag Pavilion",Emma dance baton,$5.95,
892,Emma Bag,"Stand A5, B2 in Showbag Pavilion",Emma shoe bows,$2.95,
893,Emoji,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Emoji Non Woven Bag,$3.95,
894,Emoji,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Emoji Slippers,$19.95,
895,Emoji,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Emoji Cap,$12.95,
896,Emoji,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Emoji Pencil Case,$3.95,
897,Emoji,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Emoji Nail Stickers,$2.95,
898,Emoji,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Emoji Badges,$9.95,
899,Emoji,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Emoji Memo Board,$9.95,
900,Emoji,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Emoji Selfie Props,$7.95,
901,Emoji,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Emoji Drink Bottle,$9.95,
902,Emoji,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Emoji Lip Gloss,$4.95,
903,FC Barcelona Bag,"Stand A5, B4 in Showbag Pavilion",FC Barcelona Sports Bag,$25.95,
904,FC Barcelona Bag,"Stand A5, B4 in Showbag Pavilion",FC Barcelona Soccer Ball,$9.95,
905,FC Barcelona Bag,"Stand A5, B4 in Showbag Pavilion",FC Barcelona Supporters Scarf,$9.95,
906,FC Barcelona Bag,"Stand A5, B4 in Showbag Pavilion",FC Barcelona Lanyard,$5.95,
907,FC Barcelona Bag,"Stand A5, B4 in Showbag Pavilion",FC Barcelona Collapsible Drink Bottle,$5.95,
908,FC Barcelona Bag,"Stand A5, B4 in Showbag Pavilion",FC Barcelona Luggage Tag,$2.95,
909,FC Barcelona Bag,"Stand A5, B4 in Showbag Pavilion",FC Barcelona Air Freshener,$2.95,
910,Fairy Girls,Stand A1 in Showbag Pavilion,pastel rainbow fairy skirt,$12.95,
911,Fairy Girls,Stand A1 in Showbag Pavilion,pastel rainbow fairy wings,$12.95,
912,Fairy Girls,Stand A1 in Showbag Pavilion,fairy wand,$2.95,
913,Fairy Girls,Stand A1 in Showbag Pavilion,fairy head piece,$1.95,
914,Fairy Girls,Stand A1 in Showbag Pavilion,fairy stickers,$2.95,
915,Fairy Girls,Stand A1 in Showbag Pavilion,fairy princess doll,$12.95,
916,Fairy Girls,Stand A1 in Showbag Pavilion,princess tiara,$4.95,
917,Fairy Girls,Stand A1 in Showbag Pavilion,real makeup,$5.95,
918,Fairy Girls,Stand A1 in Showbag Pavilion,amusement ride vouchers (available while stocks last),$10.00,
919,Family Farm Bag,At any Information Booths,Designer Canvas Tote Bag,$15.00,
920,Family Farm Bag,At any Information Booths,Australian Country Magazine,$8.95,
921,Family Farm Bag,At any Information Booths,RASV Heritage Lucky Horse Shoe,$9.95,
922,Family Farm Bag,At any Information Booths,4 × RASV Heritage Postcards,$4.00,
923,Family Farm Bag,At any Information Booths,$20 Simone Perele Discount Voucher,$20.00,
924,Family Farm Bag,At any Information Booths,Korimco Farm Animal Beanie,$9.95,
925,Family Farm Bag,At any Information Booths,Spotlight Beach House Raffia and Pattern,$3.99,
926,Family Farm Bag,At any Information Booths,The Weekly Times Tea Towel,$5.75,
927,Family Farm Bag,At any Information Booths,The Weekly Times Vintage Collector Tin,$5.00,
928,Family Farm Bag,At any Information Booths,Australian Eggs Ltd Unbeatable Eggs Cookbook,$7.50,
929,Family Farm Bag,At any Information Booths,Australian Eggs Ltd Pet Egg Container,$1.00,
930,Family Farm Bag,At any Information Booths,Alzheimer's Australia Puzzle Book,$0.00,
931,Family Farm Bag,At any Information Booths,Dairy Australia Wrist Band,$0.00,
932,Family Farm Bag,At any Information Booths,KLOP Keyring and 20% Discount Voucher,$1.30,
933,Family Farm Bag,At any Information Booths,VAS Regional Show Guide,$0.00,
934,Family Farm Bag,At any Information Booths,100g Eatrite Wholegrain Brown Rice Crackers,$3.69,
935,Family Farm Bag,At any Information Booths,Debra Kinsey Knits - original beanie pattern and discount offer,$5.00,
936,Farm World,Stand A1 in Showbag Pavilion,Farm World tractor with crate trailer and animals,$15.95,
937,Farm World,Stand A1 in Showbag Pavilion,Farm World farm animals,$9.95,
938,Farm World,Stand A1 in Showbag Pavilion,Farm World harvester with cultivator,$24.95,
939,Farm World,Stand A1 in Showbag Pavilion,Farm World farmer's hat,$6.95,
940,Farm World,Stand A1 in Showbag Pavilion,amusement ride vouchers (available while stocks last),$10.00,
941,Fast & Furious,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Fast & Furious Backpack,$24.95,
942,Fast & Furious,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Fast & Furious Cap,$12.95,
943,Fast & Furious,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Fast & Furious Flag,$9.95,
944,Fast & Furious,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Fast & Furious Sunglasses,$12.95,
945,Fast & Furious,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Fast & Furious Plush Dice,$4.95,
946,Fast & Furious,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Fast & Furious Lanyard,$3.95,
947,Fast & Furious,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Fast & Furious Dog Tags,$3.95,
948,Fast & Furious,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Fast & Furious Keychain,$2.95,
949,Five Nights At Freddy's,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Five Nights At Freddy's Plush,$15.00,
950,Five Nights At Freddy's,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Five Nights at Freddy's Mini Basketball,$7.95,
951,Five Nights At Freddy's,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Five Nights at Freddy's Hanger,$9.95,
952,Five Nights At Freddy's,"Stand A2, A4, B5, C1, T1, T2 in Showbag Pavilion",Five Nights at Freddy's Cards,$11.90,
953,Fizzer,"Stand T1, T2, A2, A4, C1, B5 in Showbag Pavilion",4 × 11.6g Fizzer strawberry chew bar,$1.60,
954,Fizzer,"Stand T1, T2, A2, A4, C1, B5 in Showbag Pavilion",3 × 11.6g Fizzer creamy soda chew bar,$1.20,
955,Fizzer,"Stand T1, T2, A2, A4, C1, B5 in Showbag Pavilion",5 × 11.6g Fizzer grape chew bar,$2.00,
956,Fizzer,"Stand T1, T2, A2, A4, C1, B5 in Showbag Pavilion",3 × 11.6g Fizzer sour strawberry,$1.20,
957,Fizzer,"Stand T1, T2, A2, A4, C1, B5 in Showbag Pavilion",5 × 5g Fizzer mini strawberry,$1.00,
958,Fizzer,"Stand T1, T2, A2, A4, C1, B5 in Showbag Pavilion",5 × 5g Fizzer mini blue buzz,$1.00,
959,Fizzer,"Stand T1, T2, A2, A4, C1, B5 in Showbag Pavilion",5 × 5g Fizzer mini creamy soda,$1.00,
960,Fizzer,"Stand T1, T2, A2, A4, C1, B5 in Showbag Pavilion",Inflatable fizzer Hammer,$4.95,
961,Flake,"Stand T2, TS 1, C1, B5, A2, A4 in Showbag Pavilion",8 × 12g Bite Size Flake,$4.80,
962,Flake,"Stand T2, TS 1, C1, B5, A2, A4 in Showbag Pavilion",6 × 12g Bite Size Dairy Milk,$3.60,
963,Freddo,"Stand C1, B5, A4, A2, T2, T1 in Showbag Pavilion",6 × 12g milk Freddo,$4.20,
964,Freddo,"Stand C1, B5, A4, A2, T2, T1 in Showbag Pavilion",4 × 12g milky top Freddo,$2.80,
965,Freddo,"Stand C1, B5, A4, A2, T2, T1 in Showbag Pavilion",15g caramello koala,$0.70,
966,Freddo,"Stand C1, B5, A4, A2, T2, T1 in Showbag Pavilion",15g strawberry Freddo,$0.70,
967,Freddo,"Stand C1, B5, A4, A2, T2, T1 in Showbag Pavilion","Optional, choose from one of:",,
968,Freddo,"Stand C1, B5, A4, A2, T2, T1 in Showbag Pavilion",Freddo soda bottle,$4.95,YES
969,Freddo,"Stand C1, B5, A4, A2, T2, T1 in Showbag Pavilion",Freddo tumbler,$4.95,YES
970,Freddo Family Deal,"Stand C1, B5, A4, A2, T1, T2 in Showbag Pavilion",35g Giant Freddo,$1.00,
971,Freddo Family Deal,"Stand C1, B5, A4, A2, T1, T2 in Showbag Pavilion",35g Giant Caramello,$1.00,
972,Freddo Family Deal,"Stand C1, B5, A4, A2, T1, T2 in Showbag Pavilion",35g Giant Freddo Popping Candy,$1.00,
973,Freddo Family Deal,"Stand C1, B5, A4, A2, T1, T2 in Showbag Pavilion",15 × 12g Dairy Milk Freddo,$10.50,
974,Freddo Family Deal,"Stand C1, B5, A4, A2, T1, T2 in Showbag Pavilion",8 × 12g Milky Top Freddo,$5.60,
975,Freddo Family Deal,"Stand C1, B5, A4, A2, T1, T2 in Showbag Pavilion",15g strawberry Freddo,$0.70,
976,Freddo Family Deal,"Stand C1, B5, A4, A2, T1, T2 in Showbag Pavilion",15g peppermint Freddo,$0.70,
